"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)","KHARIF SORGHUM AREA (1000 ha)","KHARIF SORGHUM PRODUCTION (1000 tons)","KHARIF SORGHUM YIELD (Kg per ha)","RABI SORGHUM AREA (1000 ha)","RABI SORGHUM PRODUCTION (1000 tons)","RABI SORGHUM YIELD (Kg per ha)","SORGHUM AREA (1000 ha)","SORGHUM PRODUCTION (1000 tons)","SORGHUM YIELD (Kg per ha)","PEARL MILLET AREA (1000 ha)","PEARL MILLET PRODUCTION (1000 tons)","PEARL MILLET YIELD (Kg per ha)","MAIZE AREA (1000 ha)","MAIZE PRODUCTION (1000 tons)","MAIZE YIELD (Kg per ha)","FINGER MILLET AREA (1000 ha)","FINGER MILLET PRODUCTION (1000 tons)","FINGER MILLET YIELD (Kg per ha)","BARLEY AREA (1000 ha)","BARLEY PRODUCTION (1000 tons)","BARLEY YIELD (Kg per ha)","CHICKPEA AREA (1000 ha)","CHICKPEA PRODUCTION (1000 tons)","CHICKPEA YIELD (Kg per ha)","PIGEONPEA AREA (1000 ha)","PIGEONPEA PRODUCTION (1000 tons)","PIGEONPEA YIELD (Kg per ha)","MINOR PULSES AREA (1000 ha)","MINOR PULSES PRODUCTION (1000 tons)","MINOR PULSES YIELD (Kg per ha)","GROUNDNUT AREA (1000 ha)","GROUNDNUT PRODUCTION (1000 tons)","GROUNDNUT YIELD (Kg per ha)","SESAMUM AREA (1000 ha)","SESAMUM PRODUCTION (1000 tons)","SESAMUM YIELD (Kg per ha)","RAPESEED AND MUSTARD AREA (1000 ha)","RAPESEED AND MUSTARD PRODUCTION (1000 tons)","RAPESEED AND MUSTARD YIELD (Kg per ha)","SAFFLOWER AREA (1000 ha)","SAFFLOWER PRODUCTION (1000 tons)","SAFFLOWER YIELD (Kg per ha)","CASTOR AREA (1000 ha)","CASTOR PRODUCTION (1000 tons)","CASTOR YIELD (Kg per ha)","LINSEED AREA (1000 ha)","LINSEED PRODUCTION (1000 tons)","LINSEED YIELD (Kg per ha)","SUNFLOWER AREA (1000 ha)","SUNFLOWER PRODUCTION (1000 tons)","SUNFLOWER YIELD (Kg per ha)","SOYABEAN AREA (1000 ha)","SOYABEAN PRODUCTION (1000 tons)","SOYABEAN YIELD (Kg per ha)","OILSEEDS AREA (1000 ha)","OILSEEDS PRODUCTION (1000 tons)","OILSEEDS YIELD (Kg per ha)","SUGARCANE AREA (1000 ha)","SUGARCANE PRODUCTION (1000 tons)","SUGARCANE YIELD (Kg per ha)","COTTON AREA (1000 ha)","COTTON PRODUCTION (1000 tons)","COTTON YIELD (Kg per ha)","FRUITS AREA (1000 ha)","VEGETABLES AREA (1000 ha)","FRUITS AND VEGETABLES AREA (1000 ha)","POTATOES AREA (1000 ha)","ONION AREA (1000 ha)","FODDER AREA (1000 ha)"
"65","2015","5","Karnataka","Kolar","1.73","4.23","2445.09","0.0","0.0","0.0","1.75","2.0","1142.86","0.0","0.0","0.0","1.75","2.0","1142.86","0.08","0.05","625.0","60.02","201.11","3350.72","105.32","151.09","1434.58","0.0","0.0","0.0","0.12","0.05","416.67","10.32","5.6","542.64","26.12","28.18","1078.85","28.15","22.65","804.62","0.26","0.13","500.0","0.42","0.1","238.1","0.0","0.0","0.0","0.14","0.07","500.0","0.0","0.0","0.0","0.08","0.09","1125.0","0.0","0.0","0.0","29.47","0.0","0.0","0.0","0.0","0.0","0.11","0.04","363.64","69.39","24.31","93.69","5.95","1.56","3.43"
"65","2016","5","Karnataka","Kolar","2.64","5.88","2229.72","0.0","0.0","0.0","1.27","1.48","1163.78","0.0","0.0","0.0","1.27","1.48","1163.78","0.04","0.04","1050.0","53.31","87.79","1646.85","102.42","66.13","645.64","0.0","0.0","0.0","0.08","0.04","586.67","16.71","5.95","356.18","20.59","25.29","1228.3","35.42","13.15","371.3","0.05","0.03","640.0","0.36","0.07","190.08","0.0","0.0","0.0","0.13","0.06","500.0","0.0","0.0","0.0","0.01","0.0","333.33","0.0","0.0","0.0","0.0","0.0","0.0","0.08","0.56","6934.57","0.11","0.04","376.51","72.57","23.52","96.09","5.66","1.48","7.72"
"65","2017","5","Karnataka","Kolar","1.69","5.46","3233.55","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.11","0.17","1594.34","59.61","265.2","4448.56","115.08","293.09","2546.9","0.0","0.0","0.0","0.09","0.07","766.67","13.02","13.83","1062.07","27.66","32.37","1170.22","24.17","32.64","1350.66","0.07","0.06","873.24","0.45","0.1","224.67","0.0","0.0","0.0","0.36","0.23","644.44","0.0","0.0","0.0","0.11","0.12","1064.81","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.03","630.0","70.44","24.83","95.26","4.75","1.47","2.79"
"66","2000","5","Karnataka","Tumkur","56.9","152.0","2671.35","0.0","0.0","0.0","4.88","7.12","1459.02","0.09","0.06","666.67","5.0","7.17","1434.0","0.3","0.0","0.0","10.4","29.0","2788.46","199.9","311.0","1555.78","0.0","0.0","0.0","0.3","0.0","0.0","11.2","6.0","535.71","48.6","18.0","370.37","171.6","236.0","1375.29","0.5","0.0","0.0","1.2","0.0","0.0","0.0","0.0","0.0","4.6","6.0","1304.35","0.0","0.0","0.0","2.8","2.0","714.29","0.01","0.01","1000.0","183.1","245.0","1338.07","2.3","23.9","10391.3","0.7","0.17","242.86","12.15","2.4","14.55","0.02","0.76","12.36"
"66","2001","5","Karnataka","Tumkur","50.36","132.47","2630.46","0.0","0.0","0.0","3.7","5.65","1527.03","0.32","0.2","625.0","4.02","5.86","1457.71","0.25","0.1","400.0","9.57","20.47","2138.98","175.12","221.63","1265.59","0.0","0.0","0.0","0.49","0.29","591.84","9.51","5.03","528.92","67.37","22.84","339.02","140.17","53.14","379.11","0.32","0.12","375.0","0.94","0.25","265.96","0.02","0.02","1000.0","3.96","3.02","762.63","0.0","0.0","0.0","3.33","2.57","771.77","0.01","0.0","0.0","150.89","59.74","395.92","1.74","14.02","8057.47","0.97","0.31","319.59","12.9","2.11","15.01","0.01","0.53","13.09"
"66","2002","5","Karnataka","Tumkur","17.54","43.88","2501.71","0.0","0.0","0.0","3.28","3.8","1158.54","4.27","2.4","562.06","7.55","6.2","821.19","0.24","0.09","375.0","14.51","21.74","1498.28","148.07","122.06","824.34","0.0","0.0","0.0","1.82","0.93","510.99","10.21","3.95","386.88","57.45","18.42","320.63","119.81","67.28","561.56","0.46","0.18","391.3","0.62","0.16","258.06","0.0","0.0","0.0","3.47","3.19","919.31","0.0","0.0","0.0","13.41","7.48","557.79","0.0","0.0","0.0","139.22","78.72","565.44","1.43","13.14","9188.81","0.86","0.27","313.95","13.66","1.62","15.28","0.01","0.16","27.6"
"66","2003","5","Karnataka","Tumkur","13.15","34.15","2596.96","0.0","0.0","0.0","2.53","1.59","628.46","6.74","1.16","172.11","9.26","2.76","298.06","0.31","0.09","290.32","13.8","21.24","1539.13","184.62","185.77","1006.23","0.0","0.0","0.0","1.4","0.45","321.43","9.81","2.91","296.64","46.79","15.59","333.19","141.22","45.83","324.53","0.26","0.11","423.08","0.81","0.21","259.26","0.0","0.0","0.0","3.08","1.15","373.38","0.0","0.0","0.0","8.08","5.5","680.69","0.01","0.01","1000.0","155.08","53.28","343.56","0.57","3.82","6701.75","0.31","0.12","387.1","14.29","2.13","16.41","0.02","0.26","22.88"
"66","2004","5","Karnataka","Tumkur","26.14","78.33","2996.56","0.0","0.0","0.0","2.62","3.4","1297.71","0.22","0.26","1181.82","2.84","3.66","1288.73","0.26","0.1","384.62","12.54","33.24","2650.72","191.31","322.58","1686.16","0.0","0.0","0.0","0.59","0.56","949.15","12.6","9.47","751.59","50.7","18.39","362.72","152.52","101.9","668.11","0.96","0.52","541.67","0.93","0.25","268.82","0.01","0.01","1000.0","5.04","3.92","777.78","0.03","0.01","333.33","14.02","20.38","1453.64","0.01","0.01","1000.0","175.35","127.51","727.17","0.24","2.21","9208.33","0.79","0.2","253.16","15.92","1.87","17.79","0.02","0.2","18.64"
"66","2005","5","Karnataka","Tumkur","39.08","105.83","2708.03","0.0","0.0","0.0","3.48","4.17","1198.28","0.05","0.04","800.0","3.53","4.2","1189.8","0.25","0.21","840.0","15.86","48.4","3051.7","193.88","292.06","1506.4","0.0","0.0","0.0","0.59","0.32","542.37","11.86","8.78","740.3","48.64","22.0","452.3","175.67","77.31","440.09","0.42","0.37","880.95","0.9","0.24","266.67","0.02","0.01","500.0","3.97","3.38","851.39","0.03","0.01","333.33","14.62","12.4","848.15","0.0","0.0","0.0","197.32","94.2","477.4","0.27","2.36","8740.74","0.81","0.27","333.33","16.23","2.27","18.5","0.02","0.28","12.25"
"66","2006","5","Karnataka","Tumkur","29.02","74.8","2577.53","0.0","0.0","0.0","1.97","1.37","695.43","1.54","0.93","603.9","3.52","2.3","653.41","0.11","0.05","454.55","14.01","25.6","1827.27","117.03","79.55","679.74","0.0","0.0","0.0","0.93","0.39","419.35","9.26","3.58","386.61","54.99","21.77","395.89","98.9","24.73","250.05","0.66","0.39","590.91","0.53","0.14","264.15","0.01","0.01","1000.0","2.62","1.64","625.95","0.0","0.0","0.0","14.27","9.52","667.13","0.01","0.0","0.0","118.03","36.73","311.19","1.56","13.63","8737.18","0.93","0.3","322.58","16.66","1.83","18.49","0.03","0.18","24.77"
"66","2007","5","Karnataka","Tumkur","29.82","85.4","2863.85","0.0","0.0","0.0","2.17","2.47","1138.25","0.1","0.16","1600.0","2.27","2.63","1158.59","0.19","0.14","736.84","21.06","59.7","2834.76","197.21","309.75","1570.66","0.0","0.0","0.0","0.9","0.51","566.67","13.74","11.39","828.97","49.06","35.05","714.43","159.08","135.42","851.27","0.63","0.35","555.56","0.92","0.26","282.61","0.0","0.0","0.0","4.1","2.96","721.95","0.0","0.0","0.0","14.76","9.13","618.56","0.04","0.04","1000.0","181.37","148.66","819.65","2.38","16.94","7117.65","1.05","0.48","457.14","18.09","2.19","20.28","0.02","0.46","13.18"
"66","2008","5","Karnataka","Tumkur","39.82","107.01","2687.34","1.86","1.86","1000.0","2.28","3.17","1390.35","0.08","0.09","1125.0","2.36","3.26","1381.36","0.14","0.07","500.0","20.22","39.49","1953.02","198.5","212.08","1068.41","0.0","0.0","0.0","1.01","0.52","514.85","19.5","13.56","695.38","49.49","35.33","713.88","156.64","46.17","294.75","0.52","0.26","500.0","1.08","0.3","277.78","0.0","0.0","0.0","4.17","4.03","966.43","0.0","0.0","0.0","11.65","9.78","839.48","0.02","0.01","500.0","175.99","61.21","347.8","2.4","17.83","7429.17","0.67","0.43","641.79","20.11","2.4","22.5","0.03","0.42","13.17"
"66","2009","5","Karnataka","Tumkur","36.34","92.96","2558.06","0.0","0.0","0.0","6.77","5.3","782.87","0.6","0.64","1066.67","7.37","5.94","805.97","0.14","0.04","285.71","20.31","39.35","1937.47","180.17","252.49","1401.4","0.0","0.0","0.0","1.05","0.58","552.38","12.23","7.1","580.54","51.76","28.45","549.65","99.77","36.13","362.13","0.79","0.32","405.06","0.79","0.24","303.8","0.0","0.0","0.0","3.49","2.63","753.58","0.0","0.0","0.0","8.14","5.51","676.9","0.01","0.0","0.0","114.53","45.34","395.88","2.94","18.87","6418.37","0.85","0.36","423.53","21.64","2.59","24.23","0.04","0.3","20.45"
"66","2010","5","Karnataka","Tumkur","34.58","98.43","2846.44","0.0","0.0","0.0","0.43","0.41","953.49","0.0","0.0","0.0","0.43","0.41","953.49","0.2","0.22","1100.0","21.76","56.42","2592.83","180.84","329.94","1824.49","0.0","0.0","0.0","1.03","0.68","660.19","19.15","5.28","275.72","47.07","28.19","598.9","135.02","97.97","725.6","0.8","0.47","587.5","0.39","0.11","282.05","0.0","0.0","0.0","3.26","2.2","674.85","0.0","0.0","0.0","4.2","4.92","1171.43","0.02","0.01","500.0","144.93","74.82","516.25","1.65","16.15","9787.88","0.97","0.57","587.63","22.25","2.68","24.93","0.02","0.35","14.63"
"66","2011","5","Karnataka","Tumkur","28.44","79.64","2800.28","0.0","0.0","0.0","0.2","0.1","500.0","0.0","0.0","0.0","0.2","0.1","500.0","0.09","0.09","1000.0","25.89","61.56","2377.75","151.46","241.23","1592.7","0.0","0.0","0.0","0.75","0.37","493.33","14.48","4.88","337.02","37.98","23.07","607.42","88.55","26.61","300.51","0.73","0.36","493.15","0.56","0.12","214.29","0.0","0.0","0.0","4.32","3.08","712.96","0.0","0.0","0.0","2.5","2.59","1036.0","0.0","0.0","0.0","95.39","28.26","296.26","4.13","35.72","8645.01","1.45","0.77","531.03","21.94","3.16","25.1","0.03","0.67","12.28"
"66","2012","5","Karnataka","Tumkur","14.89","37.72","2533.24","0.0","0.0","0.0","0.0","0.0","0.0","3.33","3.41","1024.02","3.33","3.41","1024.02","0.09","0.09","1000.0","25.25","58.48","2316.04","142.0","151.58","1067.46","0.0","0.0","0.0","0.28","0.18","642.86","10.99","3.1","282.07","44.55","13.4","300.79","83.98","25.03","298.05","0.45","0.15","333.33","0.23","0.05","217.39","0.0","0.0","0.0","2.76","1.26","456.52","0.04","0.01","250.0","1.78","1.59","893.26","0.0","0.0","0.0","90.1","26.32","292.12","1.75","14.77","8440.0","1.38","0.57","413.04","22.34","2.46","24.79","0.04","0.41","6.52"
"66","2013","5","Karnataka","Tumkur","13.04","38.49","2951.69","0.0","0.0","0.0","1.72","0.99","575.58","0.06","0.09","1500.0","1.78","1.09","612.36","0.09","0.11","1222.22","25.47","54.29","2131.53","154.29","233.76","1515.07","0.0","0.0","0.0","0.24","0.19","791.67","10.97","4.24","386.51","32.62","13.42","411.4","71.87","36.32","505.36","0.32","0.15","468.75","0.42","0.07","166.67","0.03","0.02","666.67","2.27","1.48","651.98","0.0","0.0","0.0","1.24","0.82","661.29","0.0","0.0","0.0","76.95","33.66","437.43","1.56","12.27","7865.39","0.76","0.31","407.89","24.2","3.42","27.62","0.02","0.6","14.01"
"66","2014","5","Karnataka","Tumkur","9.51","26.93","2831.76","0.0","0.0","0.0","0.03","0.01","333.33","2.04","2.69","1318.63","2.07","2.7","1304.35","0.34","0.36","1058.82","28.2","67.44","2391.49","171.53","324.47","1891.62","0.0","0.0","0.0","1.89","1.36","719.58","10.04","2.34","233.07","39.76","15.3","384.81","88.01","44.46","505.17","0.27","0.03","111.11","0.15","0.03","200.0","0.0","0.0","0.0","2.98","1.66","557.05","0.03","0.01","333.33","1.47","1.05","714.29","0.0","0.0","0.0","93.51","42.33","452.68","1.67","17.45","10449.1","1.75","0.81","462.86","22.87","3.71","26.57","0.09","0.66","12.61"
"66","2015","5","Karnataka","Tumkur","10.38","29.25","2817.92","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.07","1750.0","0.04","0.07","1750.0","0.28","0.19","678.57","24.21","62.56","2584.06","161.63","272.25","1684.4","0.0","0.0","0.0","1.54","0.21","136.36","9.82","3.38","344.2","34.33","15.47","450.52","64.89","44.59","687.16","0.25","0.11","440.0","0.14","0.03","214.29","0.0","0.0","0.0","2.09","1.23","588.52","0.06","0.01","166.67","0.51","0.34","666.67","0.0","0.0","0.0","68.36","0.0","0.0","0.21","2.24","10450.0","1.53","0.5","326.8","24.68","4.69","29.36","0.07","1.13","15.58"
"66","2016","5","Karnataka","Tumkur","10.76","26.21","2434.88","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.03","842.11","0.04","0.03","842.11","0.02","0.02","1047.62","28.42","47.17","1659.99","141.57","136.45","963.78","0.0","0.0","0.0","0.02","0.01","588.24","14.14","3.01","212.77","23.63","4.88","206.41","93.25","31.25","335.15","0.3","0.1","321.07","3.12","0.57","183.27","0.0","0.0","0.0","1.59","0.2","123.5","0.15","0.01","51.95","0.36","0.19","541.67","0.0","0.0","0.0","0.0","0.0","0.0","0.74","6.63","9025.03","1.1","2.57","2328.41","25.76","4.82","30.58","0.01","0.85","11.16"
"66","2017","5","Karnataka","Tumkur","4.86","12.29","2529.02","0.02","0.02","1125.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.04","1583.33","20.12","58.93","2928.44","144.55","226.84","1569.33","0.0","0.0","0.0","0.35","0.27","771.19","10.96","2.87","262.15","40.69","13.67","335.96","55.3","43.59","788.33","0.33","0.29","878.05","0.32","0.05","156.92","0.0","0.0","0.0","1.52","0.47","308.6","0.23","0.08","344.83","0.1","0.05","454.55","0.0","0.0","0.0","0.0","0.0","0.0","0.92","8.62","9405.02","0.74","0.07","95.63","27.46","4.61","32.07","0.01","0.57","19.84"
"67","2000","5","Karnataka","Mysore","127.8","373.0","2918.62","0.0","0.0","0.0","39.18","29.41","750.64","1.56","1.68","1076.92","40.7","31.09","763.88","0.7","1.0","1428.57","41.8","120.0","2870.81","97.5","152.0","1558.97","0.0","0.0","0.0","2.3","2.0","869.57","7.4","3.0","405.41","112.4","61.0","542.7","14.1","16.0","1134.75","6.5","2.0","307.69","0.0","0.0","0.0","0.0","0.0","0.0","2.8","5.0","1785.71","0.0","0.0","0.0","3.7","2.0","540.54","0.04","0.05","1250.0","30.8","26.0","844.16","24.4","255.5","10471.31","74.4","23.63","317.61","7.81","5.96","13.76","0.04","1.71","0.03"
"67","2001","5","Karnataka","Mysore","133.79","417.5","3120.56","0.0","0.0","0.0","35.9","19.94","555.43","1.26","1.27","1007.94","37.16","21.21","570.78","0.32","0.16","500.0","32.15","107.71","3350.23","107.13","171.91","1604.69","0.0","0.0","0.0","2.93","1.72","587.03","6.71","3.12","464.98","142.57","68.13","477.87","23.84","27.79","1165.69","5.88","3.76","639.46","0.03","0.01","333.33","0.0","0.0","0.0","3.08","1.67","542.21","0.0","0.0","0.0","2.96","1.27","429.05","0.07","0.06","857.14","39.78","35.35","888.64","29.04","271.27","9341.25","66.47","14.21","213.78","7.37","6.37","13.75","0.06","2.29","0.04"
"67","2002","5","Karnataka","Mysore","95.39","262.85","2755.53","0.0","0.0","0.0","29.84","8.47","283.85","2.06","1.89","917.48","31.89","10.36","324.87","0.57","0.38","666.67","34.84","85.89","2465.27","94.59","97.04","1025.9","0.0","0.0","0.0","3.0","1.45","483.33","8.34","2.95","353.72","145.75","40.77","279.73","24.5","18.03","735.92","6.18","2.31","373.79","0.0","0.0","0.0","0.0","0.0","0.0","3.86","2.06","533.68","0.0","0.0","0.0","8.52","2.29","268.78","0.0","0.0","0.0","48.58","25.83","531.7","29.81","303.83","10192.22","41.38","5.58","134.85","8.46","6.5","14.96","0.06","2.15","0.04"
"67","2003","5","Karnataka","Mysore","92.97","277.23","2981.93","0.0","0.0","0.0","26.69","6.74","252.53","2.05","1.63","795.12","28.74","8.37","291.23","0.24","0.16","666.67","36.5","73.56","2015.34","103.78","97.31","937.66","0.0","0.0","0.0","3.39","1.14","336.28","5.06","2.19","432.81","126.66","30.66","242.07","23.4","11.87","507.26","4.94","2.04","412.96","0.0","0.0","0.0","0.0","0.0","0.0","2.4","1.18","491.67","0.0","0.0","0.0","5.26","1.48","281.37","0.0","0.0","0.0","40.71","17.55","431.1","17.43","188.04","10788.3","48.23","5.84","121.09","8.63","6.58","15.2","0.05","2.29","0.04"
"67","2004","5","Karnataka","Mysore","134.51","451.41","3355.96","0.0","0.0","0.0","45.97","65.06","1415.27","1.03","0.6","582.52","47.0","65.66","1397.02","0.62","0.5","806.45","38.34","115.18","3004.17","103.58","158.64","1531.57","0.0","0.0","0.0","3.12","2.41","772.44","7.25","4.28","590.34","157.15","53.11","337.96","28.8","27.83","966.32","12.75","12.11","949.8","0.0","0.0","0.0","0.0","0.0","0.0","3.01","2.11","701.0","0.0","0.0","0.0","7.09","3.82","538.79","0.02","0.01","500.0","56.14","46.8","833.63","11.16","135.31","12124.55","87.13","14.87","170.66","8.98","7.4","16.39","0.03","2.56","0.04"
"67","2005","5","Karnataka","Mysore","139.08","409.18","2942.05","0.0","0.0","0.0","39.4","31.0","786.8","1.12","1.09","973.21","40.52","32.08","791.71","0.92","0.9","978.26","44.97","151.01","3358.02","124.11","257.06","2071.23","0.0","0.0","0.0","3.65","2.12","580.82","6.17","3.53","572.12","153.14","57.6","376.13","37.47","28.32","755.8","9.69","13.29","1371.52","0.03","0.01","333.33","0.0","0.0","0.0","5.59","3.49","624.33","0.0","0.0","0.0","8.86","3.4","383.75","0.01","0.01","1000.0","67.74","49.77","734.72","15.11","157.5","10423.56","53.45","13.91","260.24","8.74","8.9","17.64","0.01","2.88","0.06"
"67","2006","5","Karnataka","Mysore","130.67","363.55","2782.2","0.0","0.0","0.0","35.12","35.54","1011.96","0.52","0.38","730.77","35.65","35.93","1007.85","0.39","0.24","615.38","55.46","176.16","3176.34","85.27","126.41","1482.47","0.0","0.0","0.0","5.23","2.2","420.65","7.42","5.9","795.15","151.69","59.61","392.97","22.33","11.18","500.67","15.14","14.37","949.14","0.0","0.0","0.0","0.0","0.0","0.0","5.07","3.55","700.2","0.0","0.0","0.0","18.2","9.12","501.1","0.02","0.02","1000.0","65.12","39.13","600.89","19.22","229.55","11943.29","56.58","8.7","153.76","9.91","8.57","18.48","0.2","2.44","0.06"
"67","2007","5","Karnataka","Mysore","142.49","421.44","2957.68","0.0","0.0","0.0","30.44","27.35","898.49","0.35","0.43","1228.57","30.8","27.78","901.95","0.78","0.97","1243.59","64.73","189.96","2934.65","99.61","158.93","1595.52","0.0","0.0","0.0","4.65","3.05","655.91","5.1","2.52","494.12","151.47","66.68","440.22","21.21","14.01","660.54","10.24","6.56","640.62","0.0","0.0","0.0","0.0","0.0","0.0","4.81","2.13","442.83","0.0","0.0","0.0","18.41","7.0","380.23","0.05","0.04","800.0","61.79","33.33","539.41","23.62","198.24","8392.89","54.69","6.38","116.66","15.11","11.36","26.46","0.21","3.44","0.06"
"67","2008","5","Karnataka","Mysore","143.09","421.28","2944.16","4.2","2.7","642.86","29.22","20.18","690.62","0.49","0.74","1510.2","29.71","20.92","704.14","0.48","0.34","708.33","67.85","206.79","3047.75","84.05","146.86","1747.29","0.0","0.0","0.0","4.7","2.72","578.72","5.49","2.54","462.66","143.45","57.02","397.49","20.4","12.49","612.25","8.87","5.28","595.26","0.0","0.0","0.0","0.0","0.0","0.0","3.8","3.64","957.89","0.0","0.0","0.0","18.72","12.22","652.78","0.02","0.01","500.0","55.69","35.04","629.2","21.14","135.32","6401.14","44.07","6.0","136.15","18.19","11.78","29.96","0.17","3.23","0.06"
"67","2009","5","Karnataka","Mysore","140.76","427.64","3038.08","0.0","0.0","0.0","31.98","19.65","614.45","0.79","0.92","1164.56","32.77","20.57","627.71","0.54","0.3","555.56","67.29","175.43","2607.07","82.45","144.35","1750.76","0.0","0.0","0.0","5.27","3.37","639.47","5.32","3.26","612.78","156.7","82.62","527.25","22.75","13.7","602.2","12.22","7.72","631.75","0.0","0.0","0.0","0.0","0.0","0.0","3.36","1.37","407.74","0.0","0.0","0.0","18.66","4.61","247.05","0.0","0.0","0.0","60.66","28.91","476.59","25.3","161.71","6391.7","42.01","9.33","222.09","19.1","12.3","31.38","0.14","3.34","0.04"
"67","2010","5","Karnataka","Mysore","143.53","441.19","3073.85","0.0","0.0","0.0","32.26","39.61","1227.84","0.13","0.14","1076.92","32.39","39.75","1227.23","0.31","0.34","1096.77","63.12","209.75","3323.04","72.78","115.36","1585.05","0.0","0.0","0.0","3.88","2.51","646.91","5.72","4.26","744.76","151.06","80.37","532.04","17.69","12.3","695.31","13.46","9.37","696.14","0.0","0.0","0.0","0.0","0.0","0.0","4.05","2.64","651.85","0.0","0.0","0.0","14.33","8.06","562.46","0.0","0.0","0.0","52.57","33.38","634.96","18.72","205.64","10985.04","41.8","10.86","259.81","21.94","12.59","34.53","1.22","3.19","0.04"
"67","2011","5","Karnataka","Mysore","136.45","431.65","3163.43","0.0","0.0","0.0","35.08","33.42","952.68","0.0","0.0","0.0","35.08","33.42","952.68","0.26","0.22","846.15","71.91","176.84","2459.19","62.43","99.87","1599.71","0.0","0.0","0.0","4.02","2.46","611.94","5.75","2.8","486.96","132.02","75.18","569.46","23.22","14.4","620.16","11.53","7.51","651.34","0.01","0.0","0.0","0.0","0.0","0.0","3.25","1.62","498.46","0.0","0.0","0.0","10.52","4.74","450.57","0.0","0.0","0.0","51.71","28.77","556.37","40.03","451.67","11284.44","50.92","17.66","346.82","24.37","12.26","36.62","0.38","3.57","0.4"
"67","2012","5","Karnataka","Mysore","102.1","325.11","3184.23","0.0","0.0","0.0","29.15","9.87","338.59","1.09","0.21","192.66","30.23","10.07","333.11","0.64","1.26","1968.75","75.07","200.0","2664.18","46.57","60.87","1307.06","0.0","0.0","0.0","10.15","2.92","287.68","5.72","4.43","774.48","158.09","46.34","293.12","11.06","5.36","484.63","8.31","1.88","226.23","0.0","0.0","0.0","0.0","0.0","0.0","2.77","1.32","476.53","0.0","0.0","0.0","10.86","1.83","168.51","0.0","0.0","0.0","34.79","10.57","303.82","14.1","110.65","7847.52","51.86","10.22","197.07","22.88","12.15","35.02","0.48","2.64","0.05"
"67","2013","5","Karnataka","Mysore","117.83","407.47","3458.12","0.0","0.0","0.0","18.76","17.78","947.76","0.39","0.23","589.74","19.15","18.01","940.47","0.92","1.42","1543.48","73.68","246.78","3349.35","51.28","85.92","1675.51","0.0","0.0","0.0","4.22","2.33","552.13","4.88","2.66","545.08","131.47","66.38","504.91","18.09","15.57","860.7","7.84","4.2","535.71","0.0","0.0","0.0","0.0","0.0","0.0","2.58","0.88","341.09","0.0","0.0","0.0","8.77","4.71","537.06","0.0","0.0","0.0","43.33","24.55","566.58","11.05","97.34","8809.05","56.35","30.04","533.1","18.11","12.9","31.01","0.46","3.12","0.03"
"67","2014","5","Karnataka","Mysore","117.04","395.0","3374.91","0.0","0.0","0.0","19.48","14.07","722.28","0.31","0.16","516.13","19.79","14.23","719.05","0.37","0.46","1243.24","71.43","272.26","3811.56","55.72","107.57","1930.55","0.0","0.0","0.0","5.02","3.21","639.44","3.75","2.09","557.33","122.72","50.47","411.26","15.95","11.18","700.94","5.29","2.87","542.53","0.0","0.0","0.0","0.0","0.0","0.0","1.76","0.81","460.23","0.01","0.0","0.0","9.84","3.05","309.96","0.0","0.0","0.0","35.07","18.23","519.82","7.67","67.3","8774.45","63.23","18.63","294.64","21.19","15.5","36.68","0.4","3.49","0.53"
"67","2015","5","Karnataka","Mysore","107.4","366.09","3408.66","0.0","0.0","0.0","16.5","12.63","765.45","0.16","0.13","812.5","16.66","12.76","765.91","0.52","0.66","1269.23","75.77","271.13","3578.33","66.8","125.2","1874.25","0.0","0.0","0.0","4.25","2.69","632.94","3.31","1.32","398.79","156.01","72.97","467.72","14.57","11.1","761.84","10.86","7.67","706.26","0.0","0.0","0.0","0.0","0.0","0.0","1.41","0.64","453.9","0.02","0.0","0.0","9.85","3.38","343.15","0.0","0.0","0.0","37.11","0.0","0.0","9.16","87.47","9549.28","62.74","14.29","227.77","18.86","16.7","35.57","0.57","3.78","0.07"
"67","2016","5","Karnataka","Mysore","72.46","204.8","2826.23","0.0","0.0","0.0","20.69","15.89","768.03","0.07","0.06","941.18","20.76","15.96","768.59","0.05","0.04","679.25","63.19","126.66","2004.53","22.51","18.4","817.38","0.0","0.0","0.0","0.85","0.19","227.97","3.72","1.15","308.54","100.97","54.0","534.84","11.78","2.87","243.34","1.81","0.95","524.02","0.0","0.0","0.0","0.0","0.0","0.0","1.16","0.22","192.04","0.0","0.0","0.0","10.5","3.4","323.94","0.0","0.0","0.0","0.0","0.0","0.0","5.21","46.3","8881.58","48.73","5.09","104.53","19.05","16.64","35.69","0.45","4.44","0.02"
